Age,Country,Subscription_Type,Watch_Time_Hours,Favorite_Genre,Last_Login
55,Japan,Standard,151.82,Drama,11/8/2024
42,France,Standard,696.85,Horror,6/6/2024
65,Japan,Standard,747.53,Action,12/29/2024
13,USA,Standard,761.6,Drama,2/18/2025
24,Australia,Basic,935.22,Action,6/5/2024
17,India,Premium,734.97,Comedy,1/3/2025
71,UK,Standard,30.38,Romance,9/22/2024
28,Canada,Premium,506.38,Action,10/7/2024
63,Brazil,Standard,225.91,Comedy,11/3/2024
76,India,Premium,343.1,Drama,10/13/2024
13,India,Premium,12.9,Comedy,8/5/2024
20,Brazil,Premium,141.97,Action,12/1/2024
60,Mexico,Basic,967.83,Romance,8/29/2024
57,UK,Standard,120.05,Documentary,4/17/2024
51,UK,Basic,413.83,Documentary,12/28/2024
74,Brazil,Basic,899.91,Documentary,7/5/2024
16,France,Standard,412.1,Documentary,10/26/2024
18,USA,Standard,440.14,Drama,10/10/2024
43,India,Premium,395.06,Action,1/18/2025
61,USA,Standard,290.49,Horror,1/30/2025
61,Canada,Basic,269.31,Drama,1/30/2025
80,USA,Standard,978.78,Comedy,10/26/2024
79,UK,Premium,969.96,Documentary,10/6/2024
46,France,Standard,898.61,Horror,4/29/2024
18,USA,Premium,622.89,Comedy,10/1/2024
72,Brazil,Premium,191.86,Action,9/23/2024
42,USA,Premium,558.98,Action,7/5/2024
28,Mexico,Basic,91.39,Romance,1/21/2025
17,France,Basic,803.28,Comedy,2/1/2025
16,UK,Standard,10.55,Comedy,7/5/2024
47,USA,Premium,809.59,Action,3/30/2024
16,Mexico,Standard,849.64,Horror,12/22/2024
50,Japan,Basic,564.52,Documentary,8/20/2024
62,Canada,Standard,561.43,Drama,11/25/2024
23,USA,Basic,314.86,Comedy,8/28/2024
64,Canada,Standard,220.84,Documentary,6/1/2024
49,UK,Standard,367.19,Comedy,2/10/2025
14,France,Basic,659.47,Comedy,8/9/2024
39,UK,Standard,440.23,Action,8/28/2024
63,USA,Standard,738.56,Romance,11/28/2024
67,Mexico,Basic,103.34,Comedy,10/20/2024
56,UK,Standard,956.57,Sci-Fi,2/14/2025
37,Japan,Premium,407.71,Action,11/8/2024
40,UK,Standard,196.68,Sci-Fi,8/1/2024
68,Australia,Premium,697.29,Documentary,10/31/2024
72,India,Premium,610.06,Action,10/31/2024
28,USA,Premium,646.73,Documentary,9/20/2024
77,India,Standard,811.88,Action,12/27/2024
13,Brazil,Premium,820.01,Documentary,5/13/2024
14,Canada,Premium,224.78,Action,4/3/2024
53,Mexico,Basic,908.71,Horror,10/25/2024
31,UK,Standard,444.35,Sci-Fi,6/4/2024
36,India,Premium,96.93,Comedy,6/16/2024
47,Australia,Standard,239.07,Sci-Fi,5/27/2024
17,Australia,Standard,808.05,Action,2/16/2025
23,Germany,Premium,962.85,Documentary,11/5/2024
54,Japan,Premium,532.93,Horror,8/19/2024
19,Japan,Basic,390.81,Romance,12/18/2024
59,Brazil,Premium,416.17,Horror,4/4/2024
65,Canada,Standard,422.09,Horror,4/28/2024
41,India,Standard,434.33,Romance,3/24/2024
57,UK,Standard,809.99,Romance,4/30/2024
50,Canada,Basic,98.19,Drama,12/17/2024
49,USA,Basic,252.96,Documentary,1/23/2025
63,Brazil,Premium,845.55,Documentary,1/25/2025
40,Canada,Basic,231.39,Horror,9/23/2024
19,France,Premium,875.06,Action,8/13/2024
65,UK,Standard,838.51,Sci-Fi,6/26/2024
31,Mexico,Premium,292.14,Comedy,7/10/2024
13,UK,Basic,379.78,Horror,8/1/2024
21,Germany,Premium,88.23,Documentary,9/1/2024
77,UK,Premium,896.72,Documentary,11/12/2024
18,India,Standard,565.57,Sci-Fi,2/20/2025
52,France,Standard,60.49,Drama,5/27/2024
74,Japan,Premium,175.06,Horror,5/13/2024
14,India,Standard,42.28,Sci-Fi,3/2/2025
78,UK,Basic,666.25,Sci-Fi,1/16/2025
41,Mexico,Standard,298.09,Comedy,12/3/2024
37,Canada,Standard,945.21,Comedy,1/26/2025
49,USA,Basic,354.82,Action,11/23/2024
22,France,Basic,821.98,Drama,11/7/2024
47,Mexico,Standard,574.61,Romance,10/1/2024
52,Germany,Premium,270.23,Sci-Fi,12/31/2024
76,Canada,Standard,332.48,Sci-Fi,8/27/2024
42,Canada,Basic,859.57,Action,5/18/2024
67,Australia,Premium,635.55,Horror,8/29/2024
26,India,Premium,39.97,Romance,1/7/2025
40,USA,Premium,691.07,Horror,2/6/2025
69,Germany,Premium,364.7,Horror,6/13/2024
52,Mexico,Standard,250.67,Sci-Fi,8/28/2024
56,USA,Standard,647.85,Documentary,4/14/2024
45,Mexico,Premium,293.97,Documentary,3/20/2024
61,Canada,Premium,798.66,Sci-Fi,7/27/2024
14,Germany,Basic,930.53,Action,12/10/2024
26,USA,Basic,501.51,Action,7/12/2024
23,France,Standard,347.95,Sci-Fi,2/7/2025
44,India,Standard,614.4,Horror,11/2/2024
32,UK,Premium,659.13,Horror,9/29/2024
39,Japan,Basic,235.53,Romance,7/22/2024
71,USA,Standard,746.88,Documentary,10/13/2024
49,India,Premium,177.75,Romance,1/30/2025
64,Japan,Standard,123.54,Horror,6/18/2024
14,Mexico,Basic,977.73,Horror,12/22/2024
14,Germany,Basic,612.68,Sci-Fi,11/8/2024
74,Brazil,Basic,569.33,Romance,12/9/2024
20,Brazil,Basic,487.86,Horror,7/7/2024
43,India,Premium,563.73,Drama,11/29/2024
46,Mexico,Standard,974.68,Romance,6/14/2024
21,Mexico,Premium,10.38,Documentary,1/18/2025
14,Canada,Standard,497.08,Comedy,11/1/2024
26,USA,Premium,23.66,Action,1/22/2025
16,USA,Basic,967.05,Documentary,4/9/2024
68,India,Basic,811.55,Horror,11/16/2024
51,USA,Basic,799.58,Sci-Fi,9/1/2024
72,Canada,Standard,38.53,Documentary,2/4/2025
14,Japan,Premium,436.33,Action,7/10/2024
20,USA,Premium,100.28,Drama,7/14/2024
60,USA,Standard,889.93,Action,10/1/2024
55,UK,Premium,349.31,Comedy,9/17/2024
43,USA,Basic,435.03,Comedy,2/12/2025
63,India,Standard,413,Action,12/28/2024
70,UK,Premium,174.22,Action,4/7/2024
47,Brazil,Premium,387.56,Horror,7/30/2024
74,India,Premium,964.87,Documentary,6/2/2024
24,USA,Premium,945.39,Documentary,2/8/2025
39,France,Premium,529.08,Comedy,6/3/2024
62,India,Basic,80.37,Comedy,8/17/2024
75,France,Basic,520.9,Drama,1/26/2025
58,Australia,Premium,358.36,Drama,7/18/2024
15,Brazil,Premium,16.13,Horror,2/1/2025
43,Mexico,Premium,768.76,Drama,10/4/2024
34,Canada,Premium,288.9,Action,8/14/2024
41,Brazil,Premium,54.21,Horror,4/28/2024
57,Australia,Premium,859.43,Documentary,7/23/2024
47,France,Standard,648.6,Horror,10/18/2024
49,Mexico,Premium,168.03,Action,11/10/2024
20,Canada,Premium,651.91,Romance,5/25/2024
18,UK,Basic,850.58,Romance,2/20/2025
69,Brazil,Premium,558.15,Sci-Fi,12/30/2024
35,Japan,Premium,815.69,Drama,5/4/2024
20,Mexico,Standard,752.24,Romance,11/5/2024
55,France,Standard,671.56,Documentary,9/6/2024
32,Japan,Premium,715.37,Drama,2/14/2025
55,India,Basic,804.74,Comedy,1/27/2025
71,France,Basic,155.4,Documentary,2/22/2025
44,Australia,Basic,87.58,Drama,4/16/2024
56,Brazil,Standard,534.44,Documentary,9/4/2024
40,Germany,Premium,413.69,Sci-Fi,6/6/2024
34,India,Standard,885.39,Sci-Fi,10/13/2024
32,Germany,Premium,693.72,Romance,9/19/2024
42,Japan,Premium,585.87,Horror,8/5/2024
52,France,Basic,560.62,Drama,12/15/2024
58,UK,Standard,285.75,Documentary,7/1/2024
23,USA,Basic,466.76,Documentary,3/3/2025
21,Canada,Premium,256.24,Action,9/3/2024
76,India,Basic,441.14,Comedy,2/10/2025
45,UK,Basic,895.61,Documentary,4/10/2024
77,France,Standard,685.28,Romance,12/28/2024
53,Japan,Premium,161.47,Horror,11/29/2024
63,Mexico,Basic,481.84,Documentary,11/20/2024
48,USA,Standard,621.07,Comedy,1/18/2025
19,Mexico,Standard,114.55,Romance,4/11/2024
36,UK,Standard,666.97,Comedy,6/14/2024
24,USA,Standard,452.12,Romance,3/6/2025
78,Germany,Basic,411.59,Drama,7/29/2024
60,Japan,Basic,438.03,Comedy,12/18/2024
17,India,Standard,509,Action,1/27/2025
39,Canada,Standard,444.99,Action,6/3/2024
46,USA,Premium,957.64,Comedy,11/19/2024
72,UK,Premium,7.23,Comedy,2/14/2025
48,Mexico,Premium,790.65,Sci-Fi,3/9/2024
31,USA,Basic,827.34,Drama,4/7/2024
19,France,Premium,489.89,Comedy,3/8/2024
65,Australia,Standard,319.08,Drama,1/11/2025
14,Canada,Standard,292.51,Action,3/22/2024
38,UK,Basic,388.23,Comedy,5/25/2024
45,USA,Premium,248.65,Documentary,6/5/2024
59,France,Premium,5.14,Horror,8/20/2024
15,USA,Premium,156.85,Romance,5/10/2024
72,Brazil,Basic,938.15,Documentary,3/17/2024
55,Canada,Standard,174.35,Comedy,5/4/2024
40,USA,Basic,428.27,Action,9/5/2024
25,UK,Standard,345.76,Romance,6/23/2024
39,Japan,Standard,761.34,Documentary,12/18/2024
41,Australia,Basic,222.07,Comedy,1/11/2025
40,UK,Standard,145.16,Romance,1/17/2025
69,Canada,Standard,425.19,Documentary,2/19/2025
56,UK,Premium,418.42,Drama,1/14/2025
29,Japan,Standard,726.02,Action,3/18/2024
20,Canada,Standard,476.28,Action,6/16/2024
26,France,Standard,561.04,Comedy,8/22/2024
36,Brazil,Premium,496.58,Romance,9/11/2024
55,Canada,Standard,436.5,Romance,7/31/2024
74,USA,Premium,912.75,Romance,7/7/2024
23,Australia,Standard,564.81,Drama,12/4/2024
41,Mexico,Premium,394.22,Documentary,11/3/2024
55,Germany,Premium,507.04,Horror,5/24/2024
39,India,Premium,582.85,Documentary,8/8/2024
43,India,Basic,290.72,Sci-Fi,12/5/2024
65,Canada,Standard,11.23,Sci-Fi,1/12/2025
24,Australia,Premium,233.83,Documentary,6/21/2024
50,Mexico,Basic,920.36,Horror,3/3/2025
23,India,Premium,100.54,Action,8/17/2024
73,Japan,Standard,553.3,Drama,4/21/2024
79,Brazil,Premium,166.86,Romance,12/18/2024
14,Mexico,Basic,369.34,Action,3/9/2024
28,UK,Basic,367.15,Drama,3/8/2024
67,Brazil,Premium,321.79,Sci-Fi,4/14/2024
29,Japan,Basic,842.8,Romance,4/23/2024
76,Mexico,Basic,266.68,Comedy,10/12/2024
33,USA,Premium,57.64,Documentary,11/15/2024
37,Australia,Basic,780.56,Drama,12/30/2024
42,UK,Standard,522.2,Romance,12/5/2024
45,Canada,Premium,989.93,Action,12/8/2024
27,UK,Basic,369.33,Horror,8/9/2024
27,Germany,Standard,610.35,Romance,8/29/2024
51,India,Premium,685.52,Action,10/4/2024
80,France,Premium,917.37,Drama,5/23/2024
56,Germany,Standard,379.98,Drama,1/3/2025
19,UK,Premium,688.66,Drama,8/29/2024
43,Japan,Basic,271.45,Drama,9/26/2024
59,UK,Standard,817.73,Comedy,7/13/2024
59,Germany,Standard,793.68,Documentary,9/16/2024
70,Brazil,Basic,58.76,Sci-Fi,9/3/2024
55,France,Premium,171.97,Sci-Fi,11/22/2024
22,Germany,Standard,917.17,Sci-Fi,6/23/2024
31,Canada,Basic,759.52,Documentary,1/28/2025
41,Canada,Premium,829.83,Sci-Fi,7/28/2024
62,Canada,Standard,141.06,Sci-Fi,5/8/2024
24,Australia,Standard,803.58,Romance,2/3/2025
43,Japan,Standard,278.59,Drama,10/19/2024
13,Brazil,Standard,951.72,Romance,12/18/2024
66,Canada,Standard,313.4,Drama,2/20/2025
36,USA,Standard,159.6,Romance,7/1/2024
44,Canada,Standard,872.09,Comedy,7/28/2024
40,Mexico,Basic,297.83,Romance,10/7/2024
42,Canada,Premium,260.95,Documentary,11/14/2024
30,USA,Basic,499.7,Action,4/25/2024
41,France,Standard,326.44,Drama,1/21/2025
18,Brazil,Premium,924.11,Action,2/19/2025
17,USA,Basic,658.07,Sci-Fi,11/28/2024
45,Mexico,Standard,234.21,Horror,12/6/2024
29,Canada,Standard,59.9,Sci-Fi,10/25/2024
23,Australia,Standard,154.43,Horror,7/5/2024
79,Mexico,Basic,486.17,Comedy,1/16/2025
45,Germany,Basic,198.01,Action,2/10/2025
37,Mexico,Standard,907.52,Action,11/21/2024
31,France,Basic,718.73,Romance,11/1/2024
63,Australia,Standard,975.62,Horror,12/4/2024
63,Brazil,Standard,483.27,Drama,12/5/2024
49,Australia,Basic,389.03,Comedy,10/15/2024
50,Japan,Standard,405.19,Romance,4/10/2024
42,Brazil,Standard,173.59,Documentary,12/10/2024
72,Australia,Basic,482.77,Sci-Fi,10/24/2024
63,Brazil,Basic,571.65,Documentary,5/12/2024
33,Brazil,Standard,568.77,Documentary,5/25/2024
14,Japan,Basic,519.18,Sci-Fi,3/9/2024
74,USA,Premium,865.66,Sci-Fi,7/22/2024
43,Canada,Premium,29.4,Horror,12/22/2024
36,India,Standard,695.58,Romance,8/24/2024
54,Germany,Basic,917.77,Romance,12/19/2024
27,France,Standard,833.36,Romance,8/4/2024
45,India,Basic,469.82,Documentary,9/6/2024
18,USA,Premium,142.37,Action,2/1/2025
67,Brazil,Standard,681.78,Drama,6/15/2024
71,France,Basic,514.81,Documentary,9/17/2024
45,India,Premium,212.36,Comedy,7/15/2024
50,India,Basic,390.78,Drama,5/10/2024
13,Germany,Standard,301.75,Sci-Fi,8/12/2024
78,Canada,Standard,670.13,Sci-Fi,12/31/2024
32,Germany,Premium,741.47,Horror,1/3/2025
16,France,Standard,491.44,Action,2/4/2025
52,Australia,Standard,376.58,Action,12/27/2024
44,India,Standard,759.38,Drama,11/27/2024
14,Japan,Basic,67.99,Romance,1/9/2025
21,Mexico,Standard,609.1,Romance,3/4/2025
32,USA,Premium,676.51,Drama,5/16/2024
54,UK,Premium,719.02,Drama,10/16/2024
76,UK,Basic,563.24,Horror,3/26/2024
51,UK,Standard,268.25,Horror,7/2/2024
18,Japan,Basic,831.66,Documentary,12/29/2024
78,USA,Premium,764.44,Comedy,12/12/2024
34,India,Premium,462.17,Sci-Fi,5/12/2024
79,Canada,Premium,357.34,Drama,5/1/2024
26,Japan,Basic,72.9,Comedy,5/1/2024
33,Australia,Premium,183.08,Sci-Fi,11/22/2024
47,India,Premium,514.61,Sci-Fi,4/27/2024
34,Australia,Premium,256.71,Horror,6/11/2024
74,Germany,Basic,228.41,Romance,9/16/2024
60,France,Basic,315.37,Drama,6/17/2024
45,Australia,Premium,537.06,Comedy,11/20/2024
55,Australia,Premium,72.2,Sci-Fi,9/9/2024
58,USA,Premium,516.46,Horror,10/27/2024
53,UK,Premium,901.39,Drama,12/19/2024
33,Japan,Standard,829.08,Sci-Fi,7/25/2024
55,Brazil,Standard,328.92,Drama,2/3/2025
60,Canada,Standard,409.61,Sci-Fi,10/18/2024
14,Japan,Standard,106.08,Comedy,7/17/2024
58,Japan,Standard,577.87,Romance,10/6/2024
79,USA,Standard,160.49,Sci-Fi,8/2/2024
41,Brazil,Premium,493.21,Sci-Fi,1/18/2025
27,Brazil,Standard,280.08,Comedy,12/7/2024
77,Mexico,Basic,281.55,Sci-Fi,3/4/2025
51,Germany,Standard,325.03,Documentary,1/27/2025
33,France,Standard,910.07,Sci-Fi,2/5/2025
56,Germany,Standard,796.54,Horror,7/7/2024
34,France,Basic,795.07,Horror,9/5/2024
17,Canada,Basic,318.97,Documentary,10/18/2024
33,UK,Basic,599.37,Horror,7/13/2024
69,Brazil,Standard,935.79,Sci-Fi,4/7/2024
78,USA,Basic,407.77,Action,10/12/2024
24,UK,Basic,229.54,Drama,10/6/2024
63,France,Basic,649.68,Documentary,9/6/2024
80,Brazil,Basic,476.19,Comedy,5/29/2024
25,Canada,Standard,945.82,Drama,9/1/2024
54,Germany,Basic,703.03,Action,9/8/2024
61,India,Basic,626.45,Drama,6/20/2024
46,Australia,Standard,347.52,Romance,12/29/2024
41,Mexico,Basic,167.89,Comedy,12/23/2024
75,Mexico,Basic,253.14,Sci-Fi,6/1/2024
75,France,Standard,242.73,Horror,4/25/2024
32,France,Basic,932.61,Sci-Fi,1/14/2025
15,Canada,Standard,50.66,Documentary,9/19/2024
71,Australia,Basic,812.07,Sci-Fi,9/21/2024
28,Mexico,Premium,760.45,Action,1/26/2025
76,UK,Standard,768.14,Romance,12/16/2024
39,Brazil,Basic,416.96,Drama,6/1/2024
67,UK,Standard,467.97,Sci-Fi,3/26/2024
72,Canada,Standard,178.81,Drama,4/18/2024
33,Canada,Basic,670.22,Action,3/6/2025
18,Brazil,Premium,130.18,Romance,12/12/2024
14,France,Basic,377.95,Horror,9/12/2024
70,India,Premium,95.66,Comedy,8/10/2024
45,India,Basic,439.44,Comedy,3/16/2024
71,Japan,Premium,730.12,Action,10/5/2024
36,Japan,Premium,29.63,Drama,12/18/2024
33,India,Basic,466.61,Comedy,12/1/2024
61,Brazil,Basic,400.27,Sci-Fi,4/15/2024
23,Canada,Premium,533.25,Drama,11/30/2024
74,India,Basic,280.42,Romance,8/11/2024
58,Japan,Basic,637.8,Horror,5/18/2024
53,France,Standard,511.07,Sci-Fi,5/15/2024
19,Japan,Premium,847.08,Sci-Fi,3/9/2024
39,Japan,Standard,339.64,Sci-Fi,10/15/2024
71,UK,Basic,572.85,Comedy,10/28/2024
78,Japan,Basic,181.36,Drama,10/28/2024
71,India,Standard,740.71,Horror,4/8/2024
18,Japan,Standard,143.33,Romance,8/13/2024
80,Australia,Standard,845.35,Romance,8/17/2024
48,Mexico,Basic,695.4,Sci-Fi,10/31/2024
44,Mexico,Standard,134.75,Horror,2/1/2025
57,UK,Standard,421.59,Action,5/21/2024
65,Japan,Premium,783.77,Comedy,1/6/2025
48,Germany,Basic,664.11,Action,1/3/2025
71,Japan,Standard,893.01,Drama,6/5/2024
62,Canada,Basic,798.95,Horror,12/8/2024
38,Brazil,Standard,373.28,Documentary,9/20/2024
18,UK,Standard,927.55,Sci-Fi,12/20/2024
55,France,Basic,392.26,Comedy,2/14/2025
65,France,Standard,851.93,Horror,3/24/2024
39,Brazil,Premium,356.43,Action,6/19/2024
24,USA,Premium,806.57,Documentary,4/4/2024
66,Japan,Basic,750.79,Sci-Fi,6/3/2024
77,Australia,Standard,531.97,Action,5/22/2024
47,Japan,Basic,304.16,Horror,9/23/2024
34,Australia,Standard,77.61,Documentary,12/16/2024
52,Mexico,Standard,736.62,Sci-Fi,8/23/2024
52,UK,Premium,414.09,Horror,4/10/2024
24,USA,Basic,320.11,Horror,3/13/2024
72,France,Standard,210.05,Action,4/27/2024
26,France,Standard,103.31,Sci-Fi,2/15/2025
62,Germany,Premium,67.11,Comedy,4/18/2024
30,France,Standard,137.48,Action,11/10/2024
27,Germany,Premium,358.7,Sci-Fi,5/27/2024
15,France,Premium,597.24,Documentary,7/23/2024
47,Australia,Premium,444.07,Action,8/30/2024
36,Mexico,Premium,399.83,Drama,12/24/2024
42,UK,Standard,663.13,Drama,8/10/2024
39,Germany,Basic,433.12,Romance,1/22/2025
36,UK,Basic,321.84,Drama,5/23/2024
39,Japan,Standard,202.25,Action,8/10/2024
27,USA,Standard,897.63,Sci-Fi,3/29/2024
65,UK,Basic,224.95,Romance,11/29/2024
26,Japan,Standard,273.92,Drama,3/10/2024
26,Brazil,Basic,206.27,Comedy,4/25/2024
62,Canada,Premium,391.82,Sci-Fi,9/12/2024
66,Canada,Basic,544.44,Sci-Fi,9/13/2024
31,UK,Standard,555.88,Documentary,12/20/2024
74,Australia,Standard,543.86,Documentary,2/12/2025
50,India,Standard,973.49,Romance,11/4/2024
46,Japan,Basic,242.69,Documentary,9/12/2024
47,UK,Premium,272.64,Sci-Fi,11/30/2024
80,Canada,Premium,347.27,Horror,1/21/2025
41,Mexico,Standard,592.31,Sci-Fi,7/29/2024
70,India,Basic,533.22,Action,1/27/2025
74,Japan,Basic,436.27,Horror,9/30/2024
42,Brazil,Basic,864.64,Romance,4/6/2024
56,USA,Standard,569.34,Comedy,7/17/2024
43,Australia,Standard,988.8,Romance,1/6/2025
53,Australia,Standard,921.16,Drama,7/7/2024
69,Brazil,Standard,670.77,Horror,10/2/2024
35,Australia,Premium,642.25,Romance,1/20/2025
28,Canada,Premium,208.88,Comedy,7/23/2024
71,USA,Premium,429.68,Drama,9/24/2024
42,Japan,Premium,624.06,Documentary,4/13/2024
44,Canada,Basic,768.79,Romance,5/25/2024
57,Mexico,Basic,443.99,Sci-Fi,1/26/2025
52,Mexico,Premium,38.69,Romance,4/23/2024
61,Canada,Standard,206,Drama,6/8/2024
47,Mexico,Standard,743.05,Drama,7/1/2024
61,India,Premium,26.13,Comedy,5/30/2024
32,USA,Standard,63.77,Horror,3/2/2025
24,India,Standard,379.28,Drama,2/27/2025
80,UK,Basic,74.96,Documentary,6/7/2024
45,France,Standard,750.92,Horror,2/17/2025
33,Mexico,Standard,236.9,Documentary,10/3/2024
69,UK,Premium,201.09,Horror,6/9/2024
71,Canada,Basic,331.17,Sci-Fi,12/14/2024
50,Germany,Basic,449.89,Drama,8/31/2024
13,Japan,Standard,131.78,Documentary,6/1/2024
69,UK,Premium,136.87,Sci-Fi,5/26/2024
45,Brazil,Premium,40.56,Action,6/15/2024
36,Germany,Standard,641.51,Drama,10/25/2024
32,Australia,Basic,362.86,Romance,10/7/2024
30,UK,Premium,648.15,Romance,6/19/2024
68,UK,Basic,70.48,Sci-Fi,8/2/2024
67,Brazil,Basic,852.66,Action,10/20/2024
26,Mexico,Basic,675.3,Drama,2/3/2025
51,France,Basic,747.01,Romance,5/18/2024
62,India,Basic,222.16,Comedy,9/6/2024
53,France,Basic,224.27,Sci-Fi,12/28/2024
45,Japan,Basic,649.75,Documentary,2/25/2025
17,USA,Premium,714.61,Horror,12/22/2024
79,Brazil,Standard,712.26,Romance,10/4/2024
25,France,Basic,872.37,Horror,12/11/2024
78,Canada,Premium,596.42,Action,9/21/2024
37,Canada,Premium,501.84,Drama,2/7/2025
46,Japan,Basic,182.99,Sci-Fi,6/25/2024
73,Mexico,Basic,290.26,Comedy,2/7/2025
29,Mexico,Basic,982.98,Documentary,5/8/2024
31,Japan,Basic,347.21,Drama,8/29/2024
70,Mexico,Premium,822.02,Action,3/23/2024
57,Mexico,Standard,657.91,Horror,11/27/2024
26,Germany,Basic,442.17,Documentary,4/1/2024
76,USA,Premium,531.63,Drama,1/23/2025
55,USA,Standard,149.94,Sci-Fi,1/27/2025
34,India,Premium,279.53,Action,5/5/2024
47,Canada,Premium,806.21,Comedy,7/19/2024
36,France,Standard,579.82,Documentary,5/7/2024
69,Canada,Standard,990.29,Documentary,12/8/2024
47,Germany,Premium,472.97,Action,9/18/2024
41,USA,Basic,147.21,Documentary,12/1/2024
59,USA,Premium,953.91,Horror,9/4/2024
68,France,Basic,684.77,Drama,8/17/2024
80,USA,Standard,618.15,Comedy,5/16/2024
76,Brazil,Premium,446.7,Horror,1/8/2025
22,Japan,Basic,0.4,Horror,8/31/2024
59,France,Standard,595.07,Action,5/13/2024
45,India,Standard,381.61,Drama,11/24/2024
78,India,Premium,897.54,Romance,9/18/2024
79,Canada,Premium,84.1,Action,9/14/2024
67,Germany,Premium,60.62,Romance,5/10/2024
41,France,Basic,210.32,Sci-Fi,12/5/2024
22,Germany,Standard,808.46,Drama,4/2/2024
25,UK,Standard,511.8,Comedy,9/6/2024
36,USA,Basic,649.56,Romance,8/1/2024
50,France,Premium,391.87,Drama,2/20/2025
15,UK,Premium,639.83,Comedy,2/17/2025
34,Canada,Basic,170.93,Romance,7/28/2024
25,Australia,Standard,600.56,Romance,8/14/2024
55,USA,Basic,703.53,Horror,4/15/2024
63,UK,Basic,761.54,Drama,11/26/2024
38,Japan,Basic,702.09,Sci-Fi,3/20/2024
21,UK,Standard,707.15,Romance,1/19/2025
47,USA,Premium,704.24,Action,3/24/2024
67,Germany,Premium,675.54,Horror,6/3/2024
48,UK,Basic,346.41,Drama,7/24/2024
26,Canada,Standard,123.41,Romance,1/17/2025
33,Germany,Standard,479.66,Comedy,11/15/2024
54,India,Basic,856.52,Drama,8/17/2024
72,UK,Standard,545.25,Sci-Fi,12/6/2024
43,Brazil,Standard,211.06,Action,11/22/2024
15,Australia,Premium,71.92,Drama,4/28/2024
14,Brazil,Basic,98.29,Romance,10/24/2024
48,Mexico,Standard,877.82,Drama,1/21/2025
45,Japan,Basic,301.99,Comedy,11/22/2024
15,Canada,Premium,343.93,Action,8/1/2024
78,India,Basic,476.62,Sci-Fi,4/22/2024
52,Australia,Standard,516.43,Comedy,10/9/2024
15,India,Premium,59.39,Romance,5/21/2024
41,USA,Premium,333.31,Romance,8/3/2024
22,USA,Premium,897.88,Romance,9/25/2024
26,Canada,Basic,976.97,Sci-Fi,12/22/2024
54,Brazil,Premium,573.57,Sci-Fi,9/7/2024
55,Australia,Basic,410.04,Sci-Fi,8/2/2024
32,Canada,Premium,776.87,Horror,5/24/2024
65,Germany,Standard,450.68,Action,7/12/2024
26,Mexico,Basic,818.6,Horror,6/2/2024
26,France,Standard,8.16,Action,8/17/2024
29,Australia,Premium,615.06,Documentary,3/21/2024
58,Mexico,Standard,941.57,Action,1/28/2025
44,Brazil,Standard,131.48,Drama,5/14/2024
51,UK,Basic,10.31,Sci-Fi,6/1/2024
22,India,Standard,485.42,Sci-Fi,4/22/2024
38,UK,Basic,777.2,Romance,12/11/2024
66,France,Basic,201.41,Sci-Fi,3/21/2024
28,Japan,Premium,879.1,Drama,9/27/2024
57,France,Premium,822.12,Sci-Fi,3/11/2024
35,Japan,Premium,658.55,Documentary,5/21/2024
53,Canada,Premium,189.7,Sci-Fi,7/8/2024
56,Australia,Premium,404.76,Documentary,2/19/2025
51,France,Standard,873.46,Documentary,6/7/2024
19,Mexico,Basic,666.61,Action,2/24/2025
27,India,Basic,332.12,Sci-Fi,12/5/2024
17,India,Premium,66.97,Horror,7/20/2024
35,Brazil,Standard,766.33,Action,11/7/2024
26,India,Basic,947.41,Drama,9/5/2024
35,USA,Basic,662.67,Comedy,3/4/2025
39,India,Premium,764.78,Comedy,4/7/2024
64,India,Basic,131.08,Romance,12/3/2024
18,Japan,Basic,469,Documentary,10/3/2024
43,Australia,Basic,611.75,Romance,3/18/2024
75,Canada,Premium,86.38,Sci-Fi,8/14/2024
48,Australia,Premium,101.07,Documentary,1/31/2025
23,Australia,Basic,397.78,Romance,7/29/2024
49,Canada,Premium,667.68,Action,4/29/2024
39,UK,Standard,100.23,Documentary,8/10/2024
43,Mexico,Standard,290.37,Documentary,1/17/2025
20,Germany,Premium,451.74,Action,5/27/2024
64,UK,Premium,902.07,Drama,2/11/2025
